id_student,code_module,presentation_year,presentation_term,gender,region,highest_education,imd_band,age_band,num_prev_attempts,studied_credits,disability,date_registration,final_weighted_score,total_assessments_submitted,total_clicks,unique_materials_accessed,unemployment_rate,avg_broadband_speed,is_at_risk
675328,FFF,2014,J,M,North Western Region,HE Qualification,10-20%,35-55,0,120,N,-100,69.75,12,2938,144,7,18.58,0
675337,FFF,2014,J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,90,N,-4,68,1,255,29,5.6,20.01,1
675365,EEE,2014,J,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,-63,88.56,4,2448,67,5,18.12,0
675471,DDD,2014,J,M,North Western Region,HE Qualification,0-10%,35-55,0,60,N,-58,0,0,13,5,7,18.58,1
675669,FFF,2014,J,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,-79,0,0,0,0,5,18.12,1
675750,BBB,2014,J,F,West Midlands Region,Lower Than A Level,10-20%,35-55,0,120,N,-63,62,2,192,30,7.1,19.62,1
675989,FFF,2014,J,M,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,-102,86.75,12,6268,204,6.8,24.22,0
676128,FFF,2014,J,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,-67,0,0,0,0,6.8,24.22,1
676139,FFF,2014,J,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,-67,78.5,6,1138,99,5.6,20.01,1
676333,EEE,2014,J,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,-23,93.08,4,1728,53,7.3,17.42,0
676350,BBB,2014,J,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,-84,0,0,0,0,6.8,24.22,1
676538,CCC,2014,J,M,London Region,Lower Than A Level,0-10%,0-35,0,150,N,-95,65.77,5,747,71,6.8,24.22,0
676809,DDD,2014,J,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,-35,47.28,7,377,66,5.2,16.09,1
676930,FFF,2014,J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,-99,0,0,0,0,5.6,20.01,1
677154,BBB,2014,J,F,London Region,Lower Than A Level,10-20%,0-35,0,60,N,-105,64,4,246,41,6.8,24.22,1
677186,AAA,2014,J,M,South East Region,HE Qualification,70-80%,0-35,0,60,N,-66,57.3,5,636,53,5,20.14,0
677270,DDD,2014,J,M,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,-74,0,0,15,4,6,14.59,1
677278,GGG,2014,J,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,30,N,-9,0,0,0,0,7.3,17.42,1
677629,DDD,2014,J,M,South East Region,A Level or Equivalent,60-70%,0-35,0,90,N,-58,53.2,3,269,34,5,20.14,1
677877,BBB,2014,J,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,-86,75,2,854,60,5.6,20.01,1
678038,BBB,2014,J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,-91,77.7,5,279,45,5.6,20.01,0
678213,BBB,2014,J,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,Y,-48,43.33,3,400,50,5.2,16.09,1
678240,DDD,2014,J,M,Scotland,HE Qualification,60-70%,0-35,0,120,N,-51,90.15,7,938,124,6,14.59,0
678241,GGG,2014,J,F,South West Region,A Level or Equivalent,50-60%,0-35,0,30,N,-46,0,2,115,19,5.2,16.09,1
678255,GGG,2014,J,F,Scotland,Lower Than A Level,30-40%,0-35,0,30,Y,-43,0,7,630,45,6,14.59,0
678452,FFF,2014,J,M,South Region,A Level or Equivalent,40-50%,0-35,0,120,N,-93,56,12,1657,96,5,18.12,0
678490,DDD,2014,J,F,Ireland,HE Qualification,60-70%,0-35,0,120,N,-95,51.78,7,1378,82,6.1,19.78,0
679111,FFF,2014,J,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,-16,72.5,3,1483,76,6,14.59,1
679127,GGG,2014,J,M,London Region,Lower Than A Level,0-10%,35-55,0,30,N,-41,0,7,1024,54,6.8,24.22,0
679128,CCC,2014,J,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,90,N,-29,93.9,5,1934,83,7.3,17.42,0
679749,FFF,2014,J,M,Scotland,HE Qualification,50-60%,0-35,0,120,N,-51,78,1,138,37,6,14.59,1
680017,DDD,2014,J,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,-71,77.15,7,1140,147,5,18.12,0
680187,CCC,2014,J,F,Ireland,HE Qualification,90-100%,0-35,0,60,N,-24,89.84,9,1585,86,6.1,19.78,0
680345,GGG,2014,J,F,Wales,A Level or Equivalent,0-10%,35-55,0,30,N,-2,0,1,5,1,6.7,14.8,1
680374,FFF,2014,J,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,-84,0,0,0,0,6.5,18.97,1
680471,BBB,2014,J,F,Scotland,HE Qualification,50-60%,0-35,0,120,Y,-64,70.65,5,778,78,6,14.59,1
680517,FFF,2014,J,M,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,-49,60,1,157,28,7,18.58,1
680728,DDD,2014,J,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,-31,34.4,7,308,30,5.2,16.09,1
680787,BBB,2014,J,F,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,-44,65.55,5,1503,88,7.7,19.89,0
680810,FFF,2014,J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,-14,93,12,10471,156,7,18.58,0
680829,EEE,2014,J,F,North Region,A Level or Equivalent,10-20%,0-35,0,60,N,-46,0,0,161,15,7.7,19.89,1
680878,BBB,2014,J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,-24,0,1,7,4,7.1,19.62,1
680996,DDD,2014,J,M,South West Region,A Level or Equivalent,60-70%,0-35,0,120,Y,-86,63.29,6,296,43,5.2,16.09,0
681095,EEE,2014,J,M,Scotland,A Level or Equivalent,90-100%,0-35,0,30,N,-79,0,0,19,8,6,14.59,1
681335,FFF,2014,J,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,-70,72,3,1000,69,7,18.58,1
681379,EEE,2014,J,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,-79,50.44,3,879,31,6.7,14.8,1
681447,GGG,2014,J,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,-23,0,7,832,43,7,18.58,0
681716,BBB,2014,J,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,-67,74.3,5,2043,97,6,14.59,0
681746,DDD,2014,J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,-23,74,7,1503,121,5,20.14,0
681966,CCC,2014,J,M,Wales,A Level or Equivalent,60-70%,0-35,0,90,N,-25,67,1,139,7,6.7,14.8,1
682223,BBB,2014,J,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,-37,84.7,5,512,48,6,14.59,0
682289,BBB,2014,J,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,Y,-22,0,0,0,0,6.5,18.97,1
682309,CCC,2014,J,M,North Region,Lower Than A Level,10-20%,35-55,0,60,Y,-74,63.64,2,82,15,7.7,19.89,1
682316,BBB,2014,J,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,-78,71.3,5,908,84,5.2,16.09,0
682505,FFF,2014,J,M,North Region,Lower Than A Level,10-20%,0-35,0,60,N,-72,0,0,1,1,7.7,19.89,1
682627,BBB,2014,J,F,Wales,HE Qualification,30-40%,0-35,0,60,N,-77,72.85,5,1544,97,6.7,14.8,0
682684,DDD,2014,J,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,-79,77.78,7,805,80,5.2,16.09,0
683002,BBB,2014,J,F,Yorkshire Region,HE Qualification,70-80%,35-55,0,60,N,-66,82.55,5,2668,98,7.3,17.42,0
683202,BBB,2014,J,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,-50,73.15,5,807,73,6,14.59,0
683275,BBB,2014,J,F,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,-77,62.35,5,170,23,5,18.12,0
683323,FFF,2014,J,M,Wales,Lower Than A Level,20-30%,0-35,0,120,Y,-59,62,3,1098,83,6.7,14.8,1
683406,CCC,2014,J,F,South Region,HE Qualification,90-100%,0-35,0,30,N,-17,74.06,5,1033,42,5,18.12,1
683420,BBB,2014,J,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,-20,61.3,5,956,75,6.7,14.8,0
683486,DDD,2014,J,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,-22,56.67,2,446,37,6.8,24.22,1
683550,FFF,2014,J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,-67,65.75,12,1277,92,5.6,20.01,0
683713,DDD,2014,J,F,Scotland,A Level or Equivalent,70-80%,35-55,0,120,N,-44,70.78,7,2242,180,6,14.59,0
683728,EEE,2014,J,M,North Region,A Level or Equivalent,40-50%,35-55,0,60,N,-21,94.88,4,1507,61,7.7,19.89,0
683832,FFF,2014,J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,N,-37,73,2,582,50,7.1,19.62,1
684146,GGG,2014,J,F,London Region,Lower Than A Level,10-20%,0-35,0,30,N,-10,0,9,1149,63,6.8,24.22,0
684341,GGG,2014,J,F,South West Region,Lower Than A Level,80-90%,0-35,0,30,N,-29,0,9,327,22,5.2,16.09,0
684473,EEE,2014,J,F,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,-23,68.09,2,1117,33,6.8,24.22,1
684532,EEE,2014,J,M,London Region,Lower Than A Level,40-50%,35-55,0,30,N,-53,85.76,4,3168,67,6.8,24.22,0
684617,CCC,2014,J,M,North Region,A Level or Equivalent,10-20%,0-35,0,60,N,-60,56,1,144,16,7.7,19.89,1
684663,DDD,2014,J,M,Scotland,Lower Than A Level,70-80%,0-35,0,120,Y,-60,83.33,2,229,26,6,14.59,1
684669,CCC,2014,J,M,North Region,HE Qualification,10-20%,0-35,0,90,N,-38,81.19,9,3488,106,7.7,19.89,0
684681,BBB,2014,J,F,Wales,Lower Than A Level,30-40%,0-35,0,60,N,-45,62,2,213,32,6.7,14.8,1
684704,BBB,2014,J,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,Y,-60,49.8,5,555,51,6,14.59,0
684833,BBB,2014,J,F,London Region,HE Qualification,30-40%,0-35,0,120,N,-30,89.95,5,1505,98,6.8,24.22,0
684905,EEE,2014,J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,-57,85.24,4,1463,57,7.3,17.42,0
684907,EEE,2014,J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,-20,86.6,4,1889,54,6.5,18.97,0
684931,BBB,2014,J,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,Y,-52,74.1,5,1239,58,5,20.14,0
685033,DDD,2014,J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,-67,0,0,1,1,5.6,20.01,1
685201,BBB,2014,J,F,Scotland,A Level or Equivalent,0-10%,35-55,0,60,N,-45,55.25,5,1556,96,6,14.59,0
685267,BBB,2014,J,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,-56,64.75,5,785,70,6.5,18.97,0
685436,GGG,2014,J,F,Wales,Lower Than A Level,0-10%,35-55,0,30,Y,-35,0,9,1098,62,6.7,14.8,0
685458,DDD,2014,J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,-66,75.63,7,1075,135,7,18.58,0
685474,DDD,2014,J,M,North Region,HE Qualification,10-20%,0-35,0,90,N,-17,84.2,3,146,29,7.7,19.89,1
685599,BBB,2014,J,F,West Midlands Region,Lower Than A Level,10-20%,0-35,0,60,N,-65,0,0,0,0,7.1,19.62,1
685615,DDD,2014,J,F,Wales,A Level or Equivalent,90-100%,0-35,0,90,N,-30,72.15,7,1354,108,6.7,14.8,0
685627,GGG,2014,J,F,Scotland,HE Qualification,20-30%,0-35,0,30,N,-57,0,9,823,40,6,14.59,0
685776,BBB,2014,J,F,Wales,Lower Than A Level,30-40%,0-35,0,60,N,-48,0,1,156,29,6.7,14.8,1
685950,EEE,2014,J,M,Scotland,Lower Than A Level,30-40%,0-35,0,120,N,-16,72.36,4,3867,64,6,14.59,0
686003,CCC,2014,J,F,South West Region,A Level or Equivalent,50-60%,0-35,0,210,N,-29,0,0,86,7,5.2,16.09,1
686071,CCC,2014,J,M,Scotland,Post Graduate Qualification,50-60%,0-35,0,60,N,-31,0,0,0,0,6,14.59,1
686201,BBB,2014,J,F,South East Region,A Level or Equivalent,10-20%,35-55,0,60,N,-36,0,0,44,14,5,20.14,1
686312,DDD,2014,J,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,-60,74.75,7,2078,180,6.5,18.97,0
686558,FFF,2014,J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,-50,82.75,12,1289,81,6.5,18.97,0
686913,EEE,2014,J,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,-28,68.16,4,580,35,6,14.59,0
686953,BBB,2014,J,F,Scotland,Lower Than A Level,40-50%,0-35,0,120,N,-14,44.33,3,750,41,6,14.59,1
687023,CCC,2014,J,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,-29,51.62,6,298,22,6.8,24.22,0
687033,FFF,2014,J,M,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,-46,60,3,275,35,6.7,14.8,1
687173,BBB,2014,J,F,North Western Region,Lower Than A Level,10-20%,0-35,0,60,N,-37,77.55,5,2546,97,7,18.58,0
687319,FFF,2014,J,M,West Midlands Region,Lower Than A Level,10-20%,35-55,0,240,N,-50,0,0,0,0,7.1,19.62,1
687351,FFF,2014,J,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,-25,93.25,12,3315,108,6,14.59,0
687370,EEE,2014,J,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,-29,69.28,4,1711,54,6,14.59,0
687421,BBB,2014,J,F,East Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,-45,59.65,5,3147,130,6.5,18.97,0
687446,DDD,2014,J,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,Y,-58,38.4,7,694,87,5.6,20.01,1
687503,FFF,2014,J,F,South West Region,Lower Than A Level,30-40%,35-55,0,120,N,-46,78.75,12,6249,239,5.2,16.09,0
687698,AAA,2014,J,M,Yorkshire Region,HE Qualification,20-30%,0-35,0,120,N,-4,54.3,5,174,17,7.3,17.42,0
687877,CCC,2014,J,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,30,N,5,76.18,9,1104,71,6,14.59,0
688000,BBB,2014,J,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,-51,0,0,0,0,6.5,18.97,1
688005,FFF,2014,J,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,-38,0,0,0,0,5,18.12,1
688175,DDD,2014,J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,-53,72.13,7,512,65,7.3,17.42,0
688187,FFF,2014,J,M,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,-23,0,0,18,8,7.3,17.42,1
688284,DDD,2014,J,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,-45,37.25,6,480,60,7.1,19.62,1
688398,BBB,2014,J,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,-35,0,1,187,31,7.3,17.42,1
688451,EEE,2014,J,M,North Region,Post Graduate Qualification,10-20%,0-35,0,60,N,-23,93.76,4,2596,59,7.7,19.89,0
688532,FFF,2014,J,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,Y,-46,0,0,0,0,7.3,17.42,1
688600,BBB,2014,J,F,London Region,Lower Than A Level,50-60%,0-35,0,120,N,-51,0,0,418,38,6.8,24.22,1
688658,GGG,2014,J,F,South West Region,Lower Than A Level,30-40%,35-55,0,30,N,-16,0,0,90,14,5.2,16.09,1
688664,FFF,2014,J,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Y,-46,70,1,440,40,5,20.14,1
688683,EEE,2014,J,M,North Region,A Level or Equivalent,40-50%,0-35,0,150,N,-31,74,1,508,26,7.7,19.89,1
688770,CCC,2014,J,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,120,N,-28,69.87,7,443,26,7,18.58,0
688891,FFF,2014,J,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,180,N,-46,47.75,12,1849,96,6.5,18.97,1
688911,DDD,2014,J,M,Ireland,HE Qualification,80-90%,35-55,0,60,N,-52,82.88,7,1023,128,6.1,19.78,0
688964,FFF,2014,J,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,120,N,-45,0,0,8,3,7.1,19.62,1
688974,EEE,2014,J,M,Scotland,A Level or Equivalent,40-50%,0-35,0,30,Y,-29,63,1,99,12,6,14.59,1
689004,CCC,2014,J,M,London Region,HE Qualification,30-40%,35-55,0,90,N,-23,92.39,9,2127,80,6.8,24.22,0
689005,FFF,2014,J,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,-32,77.5,12,1511,101,5.2,16.09,0
689050,DDD,2014,J,M,South Region,HE Qualification,80-90%,0-35,0,120,N,-11,81.63,7,1364,112,5,18.12,0
689329,BBB,2014,J,F,London Region,Lower Than A Level,30-40%,0-35,0,60,Y,-45,56.67,2,389,48,6.8,24.22,1
689498,FFF,2014,J,M,North Region,Lower Than A Level,0-10%,0-35,0,240,N,-44,62,1,191,28,7.7,19.89,1
689503,GGG,2014,J,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,30,N,-44,0,8,1414,54,6.5,18.97,0
689563,BBB,2014,J,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,-38,70.45,5,1045,92,7.1,19.62,0
689594,GGG,2014,J,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,-2,0,9,571,39,5.6,20.01,0
689727,BBB,2014,J,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,Y,-43,61.35,5,597,44,5.2,16.09,0
689827,FFF,2014,J,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,-41,82,1,218,27,6.1,19.78,1
689832,FFF,2014,J,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,Y,-32,83,12,2294,91,7.1,19.62,0
690102,BBB,2014,J,M,Ireland,Lower Than A Level,10-20%,35-55,0,60,N,17,0,0,0,0,6.1,19.78,1
690181,DDD,2014,J,F,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,120,N,-49,0,0,305,82,6.5,18.97,1
690329,BBB,2014,J,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,120,N,-43,0,0,0,0,5.6,20.01,1
690439,EEE,2014,J,M,North Region,Lower Than A Level,10-20%,0-35,0,90,N,-23,39,1,290,20,7.7,19.89,1
690559,FFF,2014,J,M,London Region,Lower Than A Level,0-10%,0-35,0,120,N,-38,0,0,0,0,6.8,24.22,1
690724,CCC,2014,J,M,West Midlands Region,No Formal quals,30-40%,0-35,0,90,N,-38,0,0,4,1,7.1,19.62,1
691122,BBB,2014,J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,-45,71.05,5,689,79,5.6,20.01,0
691367,BBB,2014,J,M,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,-30,0,0,0,0,5,20.14,1
691465,FFF,2014,J,M,London Region,HE Qualification,30-40%,35-55,0,120,N,-17,42,12,3140,99,6.8,24.22,1
691867,BBB,2014,J,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,-30,0,0,29,3,6.8,24.22,1
692105,CCC,2014,J,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,-23,94.45,9,1952,93,6,14.59,0
692219,CCC,2014,J,M,South Region,A Level or Equivalent,20-30%,0-35,0,90,N,-34,56,1,283,26,5,18.12,1
692297,FFF,2014,J,M,South Region,Lower Than A Level,50-60%,35-55,0,60,Y,-34,63,2,122,27,5,18.12,1
692320,GGG,2014,J,F,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,-10,0,1,60,16,7,18.58,1
692426,DDD,2014,J,M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,-24,44.9,7,1200,114,5,20.14,1
692534,EEE,2014,J,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,-28,82.4,4,1141,35,6.8,24.22,0
692871,BBB,2014,J,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,-39,0,0,0,0,5,18.12,1
692972,GGG,2014,J,F,South Region,HE Qualification,60-70%,35-55,0,30,N,-25,0,9,508,43,5,18.12,0
692976,FFF,2014,J,M,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,-29,0,0,81,22,7.7,19.89,1
693141,CCC,2014,J,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,-25,76.49,5,213,20,5.6,20.01,0
693628,FFF,2014,J,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,120,N,-28,72,12,3626,132,5.6,20.01,0
693682,BBB,2014,J,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,-32,73.45,5,1146,89,5.6,20.01,0
693812,FFF,2014,J,M,Yorkshire Region,No Formal quals,0-10%,0-35,0,240,N,-29,94,1,313,47,7.3,17.42,1
694221,FFF,2014,J,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,-28,48.5,7,989,74,6,14.59,1
694225,DDD,2014,J,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,-29,0,0,133,14,6.7,14.8,1
694448,BBB,2014,J,F,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,60,N,-32,0,0,81,20,6.5,18.97,1
694473,BBB,2014,J,F,Ireland,Lower Than A Level,80-90%,35-55,0,60,N,-9,74.75,5,786,82,6.1,19.78,0
694579,CCC,2014,J,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,-14,75.85,9,2609,65,7.1,19.62,0
694673,DDD,2014,J,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,-30,44.9,7,718,84,6.5,18.97,1
694682,BBB,2014,J,F,East Midlands Region,Lower Than A Level,10-20%,35-55,0,180,Y,-9,0,0,0,0,6.5,18.97,1
695027,BBB,2014,J,F,Ireland,A Level or Equivalent,30-40%,35-55,0,60,N,5,68.9,5,631,63,6.1,19.78,0
695075,BBB,2014,J,F,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,5,73.35,5,985,76,6.1,19.78,0
695125,BBB,2014,J,F,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,17,0,0,0,0,6.1,19.78,1
695250,FFF,2014,J,M,North Region,A Level or Equivalent,10-20%,35-55,0,120,N,-23,91,3,1223,65,7.7,19.89,1
695259,BBB,2014,J,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,13,59.5,5,806,58,6.1,19.78,0
695270,CCC,2014,J,M,South West Region,A Level or Equivalent,10-20%,0-35,0,120,N,-23,77.51,9,865,47,5.2,16.09,0
695270,DDD,2014,J,M,South West Region,A Level or Equivalent,10-20%,0-35,0,120,N,-30,77,7,565,60,5.2,16.09,0
695461,BBB,2014,J,M,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,5,40.67,3,117,23,6.1,19.78,1
695484,BBB,2014,J,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,3,58.2,5,432,55,6.1,19.78,0
695550,FFF,2014,J,M,London Region,A Level or Equivalent,70-80%,0-35,0,90,N,-15,92,2,705,64,6.8,24.22,1
695584,DDD,2014,J,M,London Region,Lower Than A Level,80-90%,35-55,0,120,N,-24,25,2,91,17,6.8,24.22,1
695643,DDD,2014,J,F,West Midlands Region,A Level or Equivalent,10-20%,0-35,0,150,Y,-30,0,0,47,14,7.1,19.62,1
695644,EEE,2014,J,M,Ireland,HE Qualification,0-10%,35-55,0,60,N,-14,88.44,4,3144,67,6.1,19.78,0
695654,BBB,2014,J,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,-23,82,4,277,33,5,18.12,0
695655,GGG,2014,J,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,30,N,-15,0,9,1179,62,7.1,19.62,0
695700,FFF,2014,J,M,South West Region,A Level or Equivalent,70-80%,0-35,0,150,N,-9,71,2,697,55,5.2,16.09,1
695760,EEE,2014,J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,-23,0,0,10,3,6.5,18.97,1
695921,EEE,2014,J,M,Scotland,Lower Than A Level,50-60%,55<=,0,30,N,-23,0,0,0,0,6,14.59,1
696044,EEE,2014,J,M,South East Region,A Level or Equivalent,70-80%,35-55,0,60,N,-14,87.82,2,341,18,5,20.14,1
696091,FFF,2014,J,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,-22,0,0,66,16,6.5,18.97,1
696275,FFF,2014,J,M,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,-23,89.25,12,7973,189,6.1,19.78,0
696318,FFF,2014,J,M,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,-21,87.75,12,2732,113,5,18.12,0
696501,CCC,2014,J,M,North Region,A Level or Equivalent,40-50%,0-35,0,120,Y,-15,78.24,3,599,41,7.7,19.89,1
696595,BBB,2014,J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,-25,0,1,69,13,5.6,20.01,1
696724,BBB,2014,J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,-21,50.45,5,1315,82,7,18.58,0
696796,EEE,2014,J,M,North Region,A Level or Equivalent,10-20%,0-35,0,60,N,-21,0,0,370,19,7.7,19.89,1
696833,CCC,2014,J,M,Scotland,A Level or Equivalent,0-10%,35-55,0,90,Y,-21,81.72,9,2239,95,6,14.59,0
696890,BBB,2014,J,F,Scotland,A Level or Equivalent,60-70%,35-55,0,120,N,-17,0,1,324,34,6,14.59,1
697325,GGG,2014,J,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,30,Y,2,0,9,854,41,5.6,20.01,0
697417,BBB,2014,J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,-25,67.05,5,1464,84,7.1,19.62,0
697474,DDD,2014,J,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,-17,52.53,7,260,49,5,18.12,0
697482,EEE,2014,J,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,-17,76.55,2,492,25,5,20.14,1
697542,BBB,2014,J,F,North Western Region,Lower Than A Level,10-20%,0-35,0,60,N,-24,58,2,81,12,7,18.58,1
697554,FFF,2014,J,M,London Region,A Level or Equivalent,30-40%,0-35,0,240,N,-17,0,0,1,1,6.8,24.22,1
697567,CCC,2014,J,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,-15,91.65,9,3952,145,5,20.14,0
697649,BBB,2014,J,F,North Western Region,Lower Than A Level,40-50%,35-55,0,60,N,-24,72.25,5,1530,92,7,18.58,0
697665,FFF,2014,J,M,North Western Region,Lower Than A Level,90-100%,0-35,0,90,N,-16,46,1,111,26,7,18.58,1
697960,BBB,2014,J,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,-23,67.2,5,1385,87,6.7,14.8,0
698233,FFF,2014,J,M,South West Region,Lower Than A Level,50-60%,0-35,0,150,N,-15,0,0,5,2,5.2,16.09,1
698300,EEE,2014,J,M,Ireland,A Level or Equivalent,10-20%,0-35,0,60,N,-8,85.08,4,2529,53,6.1,19.78,0
698355,CCC,2014,J,M,North Region,Lower Than A Level,10-20%,0-35,0,120,N,-7,95.87,9,3141,116,7.7,19.89,0
698362,BBB,2014,J,F,North Region,HE Qualification,30-40%,0-35,0,120,N,-14,86.6,5,1404,91,7.7,19.89,0
698369,BBB,2014,J,F,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,120,N,-14,81,5,3500,105,7.3,17.42,0
